205338 113417 1
204146 264626 1
264626 20715 1
20715 366650 1
127632 15991 1
31242 283231 1
256596 39754 1
322759 332032 1
332032 31377 1
31377 141251 1
141251 23092 1
23092 204277 1
204277 47703 1
47703 293970 1
293970 253103 1
253103 80795 1
80795 80871 1
128217 69976 1
136595 69976 1
127095 168723 3
168723 87267 1
87267 316344 1
316344 270107 1
295424 143518 1
143518 166831 1
166831 185488 1
185488 293394 1
293394 55155 1
322692 185488 1
185488 44064 1
44064 131910 1
131910 19643 1
19643 48976 1
48976 246808 1
246808 306421 1
157263 137752 2
28867 25463 1
343451 267397 1
267397 206484 1
343451 305993 1
101995 67184 1
67184 251402 1
251402 156425 1
156425 84988 1
84988 181933 1
129999 21319 2
156409 20644 1
20644 271304 1
371897 272298 1
272298 14481 2
14481 332400 1
271781 361381 1
361381 192897 1
192897 31167 1
31167 6392 1
6392 173887 1
173887 190835 1
208782 125519 1
125519 317869 1
317869 124243 1
33893 81997 1
81997 168583 1
18239 168889 1
168889 323338 1
323338 297504 1
297504 195710 1
195710 352752 1
352752 29104 1
29104 140757 1
316951 140991 1
262378 231225 2
231225 256981 1
256981 231225 1
231225 166060 3
298367 115449 1
264513 103709 4
103709 376437 4
376437 250171 2
250171 89740 1
249561 179125 1
5934 268033 1
327151 126840 1
254990 120341 1
376924 200023 1
106506 123964 1
103709 244343 1
185236 44237 1
44237 10364 1
306439 83094 2
83094 158274 1
158274 59960 1
59960 93976 1
93976 278505 1
128975 99522 1
99522 36228 1
36228 103896 1
103896 104876 1
104876 267841 1
267841 230459 1
230459 50763 1
50763 14117 1
14117 305571 1
305571 321669 1
321669 352177 1
128212 196839 1
196839 353194 1
77515 324560 1
324560 142082 1
291621 260905 1
260905 170961 1
319609 210297 1
5292 323283 1
323283 173813 1
197457 148523 1
148523 365629 1
315485 262872 1
262872 264513 3
264513 23239 1
23239 294125 1
294125 56566 1
56566 186031 1
186031 44957 2
23239 186031 1
44957 56566 1
351542 97341 1
27364 127370 1
127370 325389 1
253646 225257 1
225257 282865 1
364946 171978 1
171978 55150 1
55150 313657 1
313657 307670 1
307670 240158 1
240158 94169 1
94169 148367 1
148367 50642 1
50642 3413 1
3413 73499 1
73499 279912 1
279912 315008 1
315008 123153 1
123153 95755 2
95755 15559 1
15559 270802 1
270802 4379 1
4379 257980 1
257980 112112 1
112112 96814 1
96814 254657 1
254657 209581 1
209581 326618 1
143713 29679 1
29679 282183 1
282183 306965 1
346396 222873 1
222873 152092 1
152092 131070 1
131070 192911 1
192911 75184 1
75184 189738 1
189738 215564 1
215564 300432 1
300432 343099 1
343099 128492 1
128492 343879 1
343879 62060 1
62060 343796 1
343796 372308 1
372308 236445 1
254657 158446 1
144660 344008 1
344008 226733 1
226733 141771 1
141771 107960 1
107960 289748 1
107960 310767 1
334114 334114 1
148582 106548 1
177989 133270 1
133270 177989 1
109108 134549 1
134549 235583 1
27448 315839 1
195578 21871 1
204151 195578 1
195578 218305 1
218305 356875 1
356875 65508 1
65508 35704 1
35704 38207 1
38207 199718 1
199718 6724 1
6724 321516 1
157222 136477 2
136477 88272 1
160203 326367 1
326367 275010 1
275010 144043 1
144043 10006 1
10006 372993 1
350947 116443 1
368450 32094 1
24800 56363 2
259157 119084 1
16341 319163 1
201608 81519 1
247971 106203 1
106203 229627 1
229627 175388 1
175388 318022 1
318022 130564 1
130564 122177 1
122177 37193 1
37193 250651 1
250651 139384 1
139384 212577 1
212577 156097 1
156097 55129 1
55129 353034 1
353034 87969 1
87969 136277 1
136277 258526 1
258526 341833 1
341833 285514 1
285514 28680 1
28680 371384 1
254551 98866 1
98866 90208 1
90208 250651 1
250651 171060 1
171060 139384 1
139384 371384 1
371384 184700 1
184700 37193 2
90208 229213 1
229213 51796 1
266849 297451 3
297451 215892 1
37193 119040 1
119040 250651 1
250651 122177 1
122177 229213 1
229213 239220 1
239220 73916 1
86454 323628 1
323628 239036 1
239036 272352 1
272352 141494 1
272352 128605 2
170842 272352 2
17895 255377 3
255377 299038 2
299038 194475 1
194475 220737 1
220737 69976 1
163589 357952 1
357952 174055 1
174055 242965 1
242965 316822 1
364946 257980 1
58877 139020 1
139020 256949 1
342757 187530 1
187530 16106 1
16106 350041 1
350041 294076 1
294076 5449 1
5449 195207 1
195207 109586 1
109586 194708 1
194708 178056 1
178056 263801 1
212414 31583 1
77050 218375 1
218375 17926 1
8450 372110 1
372110 6238 1
348013 294076 1
294076 134156 1
8450 163621 1
163621 89731 1
245184 245184 1
245184 271173 1
271173 327187 1
327187 308016 2
308016 292358 1
292358 11763 1
11763 250967 1
250967 322876 1
322876 349143 1
349143 95462 1
95462 321014 1
321014 95462 1
171405 64311 1
64311 91693 1
91693 195786 1
195786 162866 1
93747 224947 1
141584 189975 1
189975 244958 1
244958 100014 1
100014 271173 1
271173 176919 1
176919 345926 1
345926 344088 1
95462 349143 1
93254 33947 1
189975 43857 1
43857 107484 1
107484 316819 1
316819 363385 1
363385 36276 1
36276 144565 1
144565 52322 1
52322 272540 1
272540 64311 1
68820 140339 1
140339 185255 4
80768 137127 1
137127 247971 1
101883 219464 1
90449 341833 1
341833 90208 1
77059 109606 5
109606 190875 1
190875 334877 1
268171 192760 1
192760 232841 1
232841 216419 1
319093 180767 2
193205 38718 1
217024 71601 1
132819 213543 1
213543 217024 1
323252 222113 1
222113 253262 1
253262 261807 1
261807 281519 1
281519 72063 1
72063 43387 1
43387 30481 1
30481 135986 1
135986 156589 1
312758 61054 1
61054 323186 1
120439 329558 1
329558 99262 1
99262 188119 1
151727 99262 1
130846 166514 1
166514 157053 1
115915 78297 2
78297 359151 1
359151 340844 1
340844 10679 1
10679 147742 1
147742 268566 1
268566 125444 1
37430 272298 1
272298 310506 2
61887 70859 4
70859 36449 1
36449 48174 1
162899 89849 2
89849 180767 2
322243 362400 1
362400 65378 1
65378 87695 1
125474 187169 1
116951 221104 1
221104 81303 1
81303 168611 1
168611 127095 1
127095 57327 2
244742 217024 1
283359 33947 1
273147 349027 1
349027 285740 1
285740 316261 1
316261 74093 1
74093 188119 1
188119 65319 1
65319 10239 1
116129 185873 2
185873 185873 1
7267 259222 1
10250 202087 1
202087 202087 1
202087 130757 1
130757 130757 1
93512 96225 1
96225 167003 2
167003 83634 1
83634 141479 1
141479 200251 1
200251 294294 1
294294 46891 1
46891 291599 1
291599 10276 1
10276 194802 1
194802 37856 1
37856 4164 1
4164 141686 1
141686 142378 1
142378 16504 1
16504 181268 1
181268 373005 1
373005 178839 1
178839 133379 1
133379 337882 1
337882 4104 1
4104 87793 1
87793 2957 1
2957 114524 1
301793 100609 2
153700 1758 1
91654 310953 1
206484 269974 1
127458 115843 1
115843 223133 1
223133 157390 1
360303 133576 1
269106 36912 2
36912 222330 1
222330 139190 1
139190 185838 1
185838 370000 1
370000 179381 1
179381 252755 1
252755 284021 1
36912 179381 1
179381 321182 1
321182 95163 1
95163 208910 1
208910 243652 1
243652 320350 1
36912 245241 1
99826 337148 1
337148 231225 2
231225 88983 1
88983 5292 1
5292 333544 2
333544 293203 1
293203 323283 2
323283 328003 2
328003 230197 1
230197 367673 1
367673 341714 1
341714 63982 1
63982 300917 1
300917 312867 2
312867 348712 1
259242 259640 1
259640 151527 1
161130 177991 1
177991 281779 1
281779 81731 3
81731 97857 1
97857 147902 1
108165 210032 1
210032 13724 1
13724 45661 1
45661 59651 1
172756 277999 1
277999 269563 1
269563 339897 1
339897 355435 1
36752 29225 1
29225 167294 1
294818 7201 1
356317 322243 1
322243 126821 1
126821 280794 1
280794 151837 1
284327 56571 1
56571 27364 1
27364 301580 1
301580 180124 1
180124 124556 1
124556 284671 1
284671 280721 1
280721 279514 1
279514 218608 1
218608 286480 1
135628 238203 1
238203 285968 1
285968 9806 1
163877 327187 1
327187 93747 2
93747 128065 2
128065 340707 1
340707 321500 1
160203 344983 1
344983 357457 1
248051 307799 1
307799 251539 1
251539 171056 1
171056 364223 1
364223 118977 1
118977 184007 1
184007 268310 1
268310 363919 1
363919 260313 1
260313 257526 1
257526 360361 1
360361 241637 1
241637 368433 1
368433 345049 2
345049 287204 1
287204 196591 1
196591 123820 1
123820 167412 1
167412 80494 1
80494 303612 1
303612 221080 1
221080 2146 1
2146 221706 1
221706 248115 1
248115 211113 1
211113 203666 1
203666 258518 1
258518 91304 1
91304 310789 1
310789 186302 1
186302 174925 1
174925 289214 1
289214 20186 1
20186 16106 1
16106 20728 1
20728 5449 1
5449 233166 1
233166 83961 1
83961 34820 1
113355 127175 1
127175 230459 1
289214 121611 4
121611 98903 1
98903 189065 1
189065 104462 1
104462 292091 1
292091 211113 1
292091 22440 1
91304 345049 1
265808 156412 1
51356 219116 1
274391 4013 1
4013 136436 5
245481 369304 2
369304 125376 1
125376 125376 1
322119 298608 2
298608 320708 1
320708 297284 1
297284 176704 3
141479 6374 2
6374 4164 1
333544 95757 2
95757 88983 2
88983 187033 3
187033 23144 1
23144 216808 1
216808 67367 1
67367 25587 1
25587 167126 1
167126 282801 2
282801 300917 1
300917 100122 1
96483 231734 1
231734 262378 1
107331 277420 1
277420 360585 1
360585 237755 1
219082 67038 1
67038 218780 1
218780 276308 1
276308 13870 1
13870 313046 1
313046 158780 1
158780 377284 1
377284 269974 1
269974 167807 1
167807 137265 1
137265 127531 1
127531 25448 1
352752 352752 1
256142 143323 2
143323 151759 1
41612 261714 1
261714 356467 1
356467 375120 1
286480 300381 1
353442 76215 2
76215 201434 1
201434 75849 1
75849 339158 1
339158 139554 3
139554 312018 1
312018 298473 1
298473 109606 1
109606 371397 1
218664 47085 1
84808 76134 1
76134 209027 1
309628 86950 1
86950 341862 1
341862 288127 1
93254 302870 2
302870 150134 1
150134 261851 1
67993 190977 1
190977 114163 1
114163 302870 1
302870 93254 1
93254 319273 1
319273 336724 1
283128 325863 1
325863 272313 2
272313 166976 1
166976 189234 1
189234 297451 1
297451 359640 1
371026 71115 1
98543 10182 1
10182 262555 2
262555 183895 1
183895 36449 1
36449 99826 2
99826 107828 1
357886 104876 1
104876 348693 1
368148 20728 1
286277 66778 1
225078 360589 1
360589 229957 1
258527 81731 1
81731 302041 1
302041 81731 1
36650 116385 1
97668 267384 1
267384 100988 1
100988 246572 2
97668 309433 1
309433 100988 1
836 20725 2
20725 256839 1
199243 246 1
246 372949 1
19643 180167 1
11039 373057 1
135483 115454 1
115454 357341 2
357341 298608 1
353085 105948 1
359973 351542 1
351542 25448 1
25448 32143 1
32143 135596 1
75698 323827 2
132652 238569 1
238569 278824 1
278824 198562 1
198562 226016 1
226016 297570 1
297570 254090 1
254090 278424 1
278424 320921 1
320921 188786 1
284183 159862 1
159862 131644 1
217024 318821 1
318821 180167 3
157263 156656 1
156656 336924 1
371550 376482 3
376482 97782 1
97782 186992 1
186992 217778 1
354677 277337 6
277337 220737 2
220737 39166 1
39166 299038 1
177209 40359 2
40359 70578 2
70578 71793 1
177734 260125 1
260125 131801 1
131801 72266 1
72266 177734 1
177734 71793 2
71793 73945 1
73945 40359 1
40359 132484 1
132484 154158 1
221695 373485 1
278225 224460 1
224460 310496 1
310496 169129 1
169129 178988 1
178988 241168 1
241168 218681 1
218681 182113 1
182113 181108 1
181108 251669 1
251669 363315 1
363315 376916 1
376916 76716 1
264447 134985 1
111131 34545 1
34545 249640 1
249640 117617 1
117617 357598 1
357598 112780 1
112780 339775 1
339775 271135 1
123534 253912 1
253912 223406 1
223406 351474 1
34545 46378 1
46378 103091 1
103091 127905 1
127905 147371 1
147371 35552 1
35552 296835 1
296835 300763 1
300763 321 1
310506 31102 1
31102 48174 1
48174 155766 2
155766 15293 1
15293 324420 1
324420 354612 1
354612 93083 1
93083 13543 1
13543 173268 1
173268 80023 1
80023 198209 1
198209 303114 1
303114 26714 1
347943 198785 1
277346 306814 2
306814 271784 1
277346 256289 1
256289 116311 1
116311 118955 1
118955 161532 1
246840 264273 2
264273 277802 1
277802 108612 1
282875 332352 1
332352 290726 1
290726 246840 1
264273 300381 2
181988 221366 1
221366 167914 1
167914 167914 1
167914 221366 1
358627 196917 1
196917 133216 1
133216 364831 1
79270 16672 1
16672 320708 1
320708 324486 1
324486 222484 1
222484 269492 1
269492 94195 1
171593 330292 1
330292 213848 1
77163 35951 1
35951 268835 1
268835 154873 1
154873 375139 1
286607 216388 1
165458 165458 1
165458 86011 1
364034 20673 1
20673 361897 1
361897 56548 2
56548 25433 1
25433 176276 1
301567 327838 1
327838 77041 1
148711 211740 1
242646 187935 1
187935 246234 1
152649 182206 1
182206 50200 1
50200 252934 1
252934 182006 1
259434 317720 1
317720 78615 1
78327 325013 1
325013 13230 1
13230 26427 1
26427 352211 1
352211 105379 1
105379 355580 1
300870 78537 1
365840 297075 1
297075 255537 1
255537 10640 1
10640 294855 1
294855 78327 1
78327 262682 1
262682 202712 1
202712 273473 1
273473 295410 1
295410 367320 1
367320 215469 1
215469 345452 1
345452 319671 1
319671 137974 1
273473 366938 1
366938 219294 1
219294 262013 1
262013 193674 1
193674 164048 1
164048 260096 1
260096 324065 1
324065 215469 1
215469 221741 1
221741 339363 1
339363 259305 1
259305 105584 1
257354 86906 1
86906 374062 1
374062 215469 1
215469 324065 1
161345 345452 1
90339 39366 1
39366 171442 1
322335 121002 1
231309 365456 1
365456 188328 1
323250 172393 1
323250 82176 1
82176 366938 1
366938 14085 1
203227 329723 1
13230 294855 1
294855 39366 1
164048 374051 1
374051 257354 1
257354 271779 1
271779 182206 1
36990 236867 1
204216 108766 1
261960 360757 1
273613 240723 1
273613 273436 1
85347 46587 1
133609 279353 3
279353 330895 1
330895 177408 1
24361 257167 1
257167 358794 1
162129 361446 1
361446 101578 1
101578 240857 1
240857 348691 2
184366 111344 1
202766 365675 1
365675 163567 2
163567 172609 1
172609 75199 1
75199 68468 1
149037 248022 1
298473 301542 1
136940 352318 1
352318 225088 2
225088 295019 2
295019 254054 1
254054 6081 1
102544 144938 1
144938 35557 1
35557 301989 1
301989 309147 1
29965 59104 1
128065 66756 1
66756 241538 1
241538 51596 1
51596 278065 1
278065 176919 1
176919 214744 1
214744 161035 1
161035 11763 1
11763 313931 1
87371 195226 1
217657 323127 1
323127 115896 1
81731 365954 1
365954 186655 1
186655 182328 1
142759 47128 1
47128 47128 1
47128 340863 1
29814 372484 1
132752 338489 1
338489 301580 1
301580 305208 1
305208 324530 1
324530 258492 1
161676 161676 1
318512 223629 1
370756 126304 1
126304 134549 1
134549 80859 1
62526 292253 1
292253 325423 1
325423 328995 1
328995 95872 1
138359 199243 1
199243 353175 4
353175 310796 1
310796 34308 1
34308 171998 1
18908 314054 1
314054 44100 1
79650 324788 1
324788 56063 1
56063 34521 1
34521 187423 1
187423 264925 1
264925 169931 1
343178 110244 2
256685 38942 1
38942 110244 1
110244 295344 5
211077 113468 1
113468 240764 1
240764 349668 1
349668 20056 1
20056 332483 1
284327 138167 1
138167 331218 2
289667 108350 1
221085 49241 1
224933 109606 1
109606 70859 1
79085 109606 1
109606 178977 2
178977 62930 1
62930 355826 1
355826 17511 1
77059 62930 1
353505 109606 3
109606 339158 1
339158 110403 1
110403 153039 1
153039 224933 2
224933 77059 1
77059 178977 1
139554 354000 1
354000 98939 1
98939 13911 1
233540 96704 1
96704 147742 1
147742 107145 1
107145 29133 2
29133 292923 2
292923 311315 1
311315 141950 1
348421 287212 1
287212 277420 1
277420 154447 1
154447 352946 1
352946 296396 2
18140 114328 1
114328 149361 1
206484 165808 1
165808 251483 1
251483 285665 1
285665 343451 1
343451 235139 1
143894 126362 1
126362 26798 1
26798 8510 1
8510 236326 1
155269 355043 1
355043 135483 2
135483 84225 1
84225 198955 1
198955 147643 1
147643 260418 1
260418 200041 1
200041 249747 1
249747 10171 1
10171 59980 1
59980 86538 1
149912 13870 1
13870 140230 1
236117 132699 1
132699 356089 1
339775 227720 1
227720 235062 1
235062 318936 1
300940 164811 1
164811 371371 1
371371 363335 1
164811 164811 1
360727 249261 1
249261 343512 1
272059 163596 1
82968 81245 1
81245 377098 1
156742 201651 1
201651 75698 1
75698 4833 1
4833 267821 1
267821 170965 2
150215 363188 1
363188 48079 1
48079 73060 1
73060 291155 1
100453 195010 1
195010 216112 1
289667 31290 1
33747 372484 1
86452 201003 1
201003 109025 1
240172 319649 1
319649 365744 1
117835 154390 1
168583 323604 1
323604 27306 2
27306 140105 1
140105 326391 1
326391 140105 2
269880 27306 1
357393 255963 1
255963 326767 1
255963 96225 1
116325 83696 1
83696 272140 1
272140 30078 1
30078 323495 1
323495 306629 1
306629 202653 1
202653 205266 1
285677 301793 1
301793 287931 1
123749 132752 1
43099 20728 1
64350 275575 1
275575 169595 1
369703 52711 1
52711 371774 1
371774 94453 1
94453 38346 1
151512 300699 1
300699 224021 1
224021 218443 1
218443 186196 1
349494 2819 1
2819 148541 1
350222 235019 1
235019 198767 1
130253 161407 1
161407 264714 1
224947 93254 1
139020 33511 1
348293 344140 1
309300 321939 1
321939 271633 1
271633 313046 1
313046 374748 1
374748 293243 1
293243 63658 1
63658 10006 1
10006 360933 2
360933 165388 2
165388 306785 1
306785 294603 1
294603 127531 1
127531 239510 1
325689 57133 1
57133 250576 1
111008 155422 1
265944 366669 1
366669 360757 1
143511 43729 1
330071 174963 1
174963 272140 1
255377 370756 2
249475 224002 1
332693 257106 1
257106 19000 1
317917 170840 1
258485 313114 1
313114 317216 1
317216 364703 1
364703 292097 1
292097 76019 1
76019 155437 1
155437 135604 1
135604 17583 1
252201 127114 1
109240 81436 1
213709 226761 1
223491 288981 2
288981 153075 1
277346 315381 1
315381 294129 1
294129 193358 1
326171 159337 1
342586 322658 2
355043 219781 1
219781 253645 1
253645 360757 1
305663 191560 1
157914 341463 1
341463 164546 1
164546 86801 1
86801 34154 1
233176 58838 3
47830 167081 1
184775 214733 1
214733 106668 1
62661 108766 1
297876 285828 1
52504 258492 1
258492 68743 1
68743 200273 1
200273 122169 1
122169 303244 1
303244 61047 1
61047 132637 1
132637 156838 1
156838 285968 1
285968 195350 1
195350 43092 1
43092 213551 1
213551 133851 1
133851 52419 1
52419 201282 1
201282 134486 1
134486 349896 1
349896 124742 1
124742 160115 1
160115 272371 1
272371 316354 1
316354 355823 1
355823 272183 1
272183 191329 1
191329 270976 1
270976 206122 1
206122 194802 1
194802 286142 1
286142 362439 1
362439 65898 1
50755 305050 1
305050 343451 1
343451 76104 1
76104 68743 1
68743 231139 1
320797 151124 1
302870 302870 1
302870 162892 1
162892 280503 1
48953 27166 1
27166 108357 1
108357 233051 1
137127 138628 1
138628 244801 1
34715 222278 1
179560 253646 1
165425 250186 1
334106 313787 1
360365 295835 1
194802 284327 2
284327 101467 5
101467 28520 2
210131 308901 1
368653 295473 2
295473 373919 1
313511 215446 1
215446 1521 1
1521 44102 1
44102 278419 1
278419 225036 1
225036 301891 1
301891 289355 1
161913 174963 1
233173 186429 1
186429 171570 1
220202 261937 1
261937 136442 1
136442 76424 1
76424 290114 1
376253 118955 1
5111 48133 1
48133 203815 1
227763 131860 1
131860 156284 1
29238 39888 1
39888 225396 1
289214 180945 1
180945 170842 1
217442 217442 1
51324 134008 1
134008 41227 1
41227 170390 1
170390 347018 1
347018 29969 1
352177 187358 1
350701 219895 2
219895 362658 1
362658 30750 1
30750 290976 1
290976 76814 1
76814 11671 1
11671 254478 1
233549 55312 1
55312 193124 1
193124 213709 1
213709 26772 1
26772 68588 1
68588 248051 1
191016 213691 1
213691 247201 1
247201 29924 1
29924 274914 1
274914 375251 1
375251 143269 1
143269 255766 1
255766 344088 1
317911 350701 1
219895 158988 1
158988 76814 1
76814 112189 1
112189 47226 1
47226 375976 1
375976 38129 1
38129 150190 1
150190 162273 1
162273 359312 1
359312 213691 1
213691 348096 1
348096 274914 1
274914 356417 1
356417 218705 1
218705 174014 1
174014 183965 1
183965 375251 1
375251 375587 1
375587 185070 1
185070 72685 1
72685 125555 1
125555 106313 1
106313 374240 2
374240 148711 1
326391 264938 1
264938 145352 1
145352 68013 1
68013 41794 2
41794 50685 1
50685 23083 1
23083 25306 1
25306 135362 1
135362 288859 1
288859 271170 1
271170 213709 1
374240 150271 1
150271 162273 3
162273 231674 1
231674 38129 1
38129 348096 1
348096 77041 1
207942 121611 1
121611 182464 1
350453 374240 1
374240 106313 3
106313 176961 1
363311 366813 1
303009 120439 1
300856 52179 1
52179 37357 1
37357 186890 1
186890 345591 1
28109 37357 1
37357 345591 1
61420 300856 1
52179 328174 1
328174 210617 1
210617 164058 1
164058 371014 1
371014 173897 2
130633 354714 1
354714 52674 1
116059 241751 1
177973 195117 4
358444 372413 1
153735 28928 1
28928 32631 1
162899 56363 1
56363 182437 1
262872 183370 2
142545 134459 1
134459 156646 1
156646 99218 1
164185 296430 1
216400 173334 1
173334 288500 1
288500 223508 1
346588 364491 1
364491 266849 1
266849 327978 1
249674 297451 2
297451 266849 2
266849 23862 1
23862 325722 1
325722 129119 1
288062 157053 1
157053 127095 1
127095 115915 1
360585 310629 1
377834 11190 1
11190 304484 1
304484 180365 1
180365 5765 1
5765 219774 1
219774 375540 1
375540 119048 1
119048 327464 1
327464 194350 1
138578 127370 2
127370 177991 1
177991 189694 4
189694 281165 1
281165 84663 1
189251 45299 1
45299 367734 1
367734 241158 1
241158 97583 1
97583 56577 1
56577 362730 1
362730 122755 1
122755 340621 1
340621 138578 1
138578 219483 1
219483 243787 1
243787 245811 1
340621 199243 1
190655 90431 1
90431 122714 1
122714 190655 1
236151 43278 1
372095 313024 1
219550 302725 1
302725 125444 1
125444 141950 1
141950 265848 1
359151 125444 2
125444 10679 1
10679 328620 1
328620 342519 1
342519 259768 1
259768 115915 1
207861 272202 1
272202 92338 1
92338 127095 1
127095 161532 2
161532 210523 1
210523 326652 1
326652 19900 1
19900 102884 1
102884 73860 1
73860 102265 1
211690 217763 1
217763 153570 1
153570 311507 1
36449 371014 1
77421 166157 1
166157 356875 1
356875 56204 1
56204 322844 1
322844 201958 1
201958 298473 1
298473 70057 1
70057 224623 1
224623 347206 1
347206 218951 1
218951 340144 1
340144 168723 1
168723 80859 1
80859 278783 1
98543 56363 1
56363 146426 1
114051 318537 1
318537 153353 1
139266 378079 1
342042 193716 1
193716 52655 1
77163 230459 1
230459 360925 7
360925 253488 1
253488 54394 1
54394 25336 1
25336 161130 1
161130 99738 1
99738 137985 1
137985 88894 1
88894 41800 1
41800 242984 1
242984 61533 1
61533 183547 2
183547 312896 1
312896 180609 1
180609 251624 1
251624 163315 1
163315 73143 1
328987 151424 1
151424 359489 1
359489 14117 1
14117 17926 1
17926 16106 1
212414 247406 1
247406 213691 1
213691 57440 1
57440 274914 1
274914 255766 1
255766 151876 1
151876 340110 1
321093 142280 1
50470 186817 1
186817 329623 1
221418 76101 1
81445 271046 1
361439 375612 1
375612 55333 1
55333 161963 1
161963 364267 2
364267 20341 1
338262 38129 1
38129 162273 2
162273 62792 1
62792 209500 1
37701 85900 1
278498 170519 1
170519 184165 1
184165 97885 1
97885 176678 1
176678 176165 1
176165 110475 1
110475 42867 1
42867 242919 1
242919 40782 1
40782 225743 1
164171 155289 1
155289 89890 1
30836 70660 1
70660 238189 1
238189 82307 1
162037 157187 1
157187 179239 1
179239 93159 1
93159 295473 1
23837 16495 1
20838 318249 1
318249 112439 1
318249 206988 1
205426 209640 1
28443 287912 1
118614 239452 1
239452 218754 1
218754 58666 1
212414 153599 1
299770 337148 2
337148 67367 1
67367 95757 1
143323 240905 1
371897 293636 1
293636 332400 1
332400 151292 1
151292 70859 1
293636 61887 1
61887 241558 1
154307 271152 1
271152 322792 1
322792 284785 1
284785 139912 1
58826 66102 2
66102 81102 4
135808 209738 1
209738 16822 1
16822 170868 1
170868 200815 1
200815 337295 1
337295 249644 1
249644 350805 1
350805 292069 1
292069 143518 1
143518 224661 1
224661 814 1
814 222654 1
222654 87773 1
341722 276224 1
119310 97840 1
97840 76245 1
76245 241124 1
241124 364808 1
374084 140295 1
306066 306066 1
184168 235134 1
352075 219849 2
219849 90417 1
358501 73766 1
73766 247844 1
247844 162153 2
162153 332391 1
235134 162899 1
162899 161125 1
161125 9593 1
265951 121989 1
204146 172630 1
172630 269466 1
269466 83713 1
83713 364433 1
364433 249740 1
326736 347323 1
347323 161407 1
174722 67449 1
67449 69334 1
69334 69334 1
57981 359834 1
359834 76213 1
76213 188507 1
188507 141494 1
141494 104794 2
104794 224175 1
224175 25823 1
25823 259280 1
103137 138312 1
138312 115972 1
115972 18998 1
18998 311027 1
311027 160732 1
160732 289855 1
289855 206256 1
71670 332926 1
332926 153401 1
153401 307543 1
197209 370377 1
370377 68013 1
68013 259549 1
259549 339062 1
339062 41733 1
41733 354186 1
161035 199709 1
199709 349790 1
349790 71337 1
71337 320370 1
320370 246120 1
246120 224175 1
31583 112377 2
112377 97978 2
111964 258625 1
257186 95992 1
44024 276306 1
276306 317869 1
317869 378280 1
378280 251298 1
251298 195380 1
142828 56948 1
115915 206988 1
206988 318249 1
318249 140774 1
140774 229412 1
229412 258492 1
171843 329906 1
272780 171843 1
171843 245733 1
245733 337235 1
337235 295910 1
295910 15749 1
15749 63983 1
63983 167003 1
167003 173763 1
173763 258492 1
258492 50755 1
359221 178648 1
178648 252201 1
252201 147957 1
338099 214363 1
347513 273960 1
273960 118584 1
174111 339158 2
287621 95885 1
324038 200623 1
200623 60565 1
283203 36466 1
36466 232488 1
232488 260554 1
116679 57004 1
57004 354450 1
354450 167478 1
167478 13545 1
13545 49507 1
49507 104684 1
104684 332788 1
332788 69843 1
69843 344203 1
344203 52087 1
52087 254167 1
254167 183894 1
183894 103075 1
369289 15467 1
15467 217716 1
130846 279863 1
279863 277921 1
277921 291049 1
291049 131000 1
131000 71546 1
71546 60957 1
60957 332701 1
162899 202766 1
85976 60663 1
139020 27329 1
27329 258625 1
258625 315979 2
315979 122817 1
122817 56982 1
56982 248051 1
248051 70662 3
70662 374240 1
374240 173208 1
173208 255216 1
255216 295037 2
295037 111964 1
111964 213691 1
170406 301653 1
301653 195117 1
79075 50863 1
50863 143668 1
143668 310080 1
224886 374848 1
374848 304552 1
113713 181455 1
295865 65588 1
65588 338931 1
338931 359858 1
359858 184388 1
256142 257445 2
257445 104029 3
104029 151759 1
151759 320660 2
320660 200067 1
256142 85296 1
100027 147012 1
240857 193338 1
105162 348875 1
348875 241356 1
241356 241356 1
241356 142040 1
142040 348875 1
62681 150942 1
150942 157974 1
157974 195581 1
157974 28196 1
28196 315234 1
96370 129762 1
129762 350382 1
238828 264472 1
264472 286949 2
286949 60452 1
60452 368653 1
295473 66056 1
66056 368653 1
368653 264472 1
264472 350382 2
350382 112203 1
112203 343513 1
343513 60452 1
60452 337137 1
337137 286949 1
286949 129762 1
129762 66056 1
66056 203391 1
203391 118194 1
118194 11233 1
11233 228179 1
228179 338950 1
338950 364020 1
156043 10595 1
63356 11555 1
287204 38428 2
38428 32938 1
32938 178056 1
178056 119073 1
119073 308331 1
308331 6238 1
6238 145352 1
145352 373627 1
373627 163883 1
163883 345792 1
345792 351787 1
351787 96660 1
96660 242924 1
242924 121611 1
121611 5251 1
5251 203341 1
203341 28543 1
358985 223388 1
223388 120067 1
120067 316727 2
51259 317167 1
250977 263641 1
263641 66480 1
66480 104479 1
104479 171526 1
65619 138491 1
35386 66060 1
66060 325187 1
45247 98229 1
344096 204360 1
204360 279849 1
279849 200892 1
200892 236269 1
224393 344096 1
267167 224393 1
374836 221637 1
310496 372658 1
372658 261571 1
261571 130931 1
130931 116151 1
116151 350041 1
350041 241400 1
241400 217250 1
217250 179510 1
127980 34089 1
34089 338132 1
338132 83032 1
83032 356772 1
356772 39210 1
39210 315419 1
315419 281232 1
281232 266020 1
378410 40326 1
40326 101191 1
152766 160203 4
211194 262788 1
262788 269977 1
237755 292923 2
292923 157053 1
157053 221493 1
221493 20838 1
20838 311315 1
311315 96704 1
96704 340844 1
340844 166514 2
